year,month,item,category,city,price
2024,8,hi-speed diesel,SPI Items,Rawalpindi,269.69
2024,8,hi-speed diesel,SPI Items,Gujranwala,269.7
2024,8,hi-speed diesel,SPI Items,Sialkot,269.88
2024,8,hi-speed diesel,SPI Items,Lahore,269.68
2024,8,hi-speed diesel,SPI Items,Faisalabad,269.64
2024,8,hi-speed diesel,SPI Items,Sargodha,269.99
2024,8,hi-speed diesel,SPI Items,Multan,269.73
2024,8,hi-speed diesel,SPI Items,Bahawalpur,270.21
2024,8,hi-speed diesel,SPI Items,Karachi,269.72
2024,8,hi-speed diesel,SPI Items,Hyderabad,271.02
2024,8,hi-speed diesel,SPI Items,Sukkur,269.84
2024,8,hi-speed diesel,SPI Items,Larkana,270.03
2024,8,hi-speed diesel,SPI Items,Peshawar,269.68
2024,8,hi-speed diesel,SPI Items,Bannu,270.76
2024,8,hi-speed diesel,SPI Items,Quetta,269.6
2024,8,hi-speed diesel,SPI Items,Khuzdar,269.68
2024,8,lpg 11.67 kg cylinder,SPI Items,Islamabad,3388.98
2024,8,lpg 11.67 kg cylinder,SPI Items,Rawalpindi,3377.6
2024,8,lpg 11.67 kg cylinder,SPI Items,Gujranwala,3173.87
2024,8,lpg 11.67 kg cylinder,SPI Items,Sialkot,3197.09
2024,8,lpg 11.67 kg cylinder,SPI Items,Lahore,3142.69
2024,8,lpg 11.67 kg cylinder,SPI Items,Faisalabad,3126.45
2024,8,lpg 11.67 kg cylinder,SPI Items,Sargodha,2979.73
2024,8,lpg 11.67 kg cylinder,SPI Items,Multan,3088.08
2024,8,lpg 11.67 kg cylinder,SPI Items,Bahawalpur,3080.0
2024,8,lpg 11.67 kg cylinder,SPI Items,Karachi,3026.42
2024,8,lpg 11.67 kg cylinder,SPI Items,Hyderabad,2372.27
2024,8,lpg 11.67 kg cylinder,SPI Items,Sukkur,3150.0
2024,8,lpg 11.67 kg cylinder,SPI Items,Larkana,3150.0
2024,8,lpg 11.67 kg cylinder,SPI Items,Peshawar,3119.87
2024,8,lpg 11.67 kg cylinder,SPI Items,Bannu,2989.93
2024,8,lpg 11.67 kg cylinder,SPI Items,Quetta,3084.54
2024,8,lpg 11.67 kg cylinder,SPI Items,Khuzdar,2963.32
2024,8,telephone call charges,SPI Items,Rawalpindi,1.79
2024,8,telephone call charges,SPI Items,Gujranwala,1.79
2024,8,telephone call charges,SPI Items,Sialkot,1.79
2024,8,telephone call charges,SPI Items,Lahore,1.79
2024,8,telephone call charges,SPI Items,Faisalabad,1.79
2024,8,telephone call charges,SPI Items,Sargodha,1.79
2024,8,telephone call charges,SPI Items,Multan,1.79
2024,8,telephone call charges,SPI Items,Bahawalpur,1.79
2024,8,telephone call charges,SPI Items,Karachi,1.79
2024,8,telephone call charges,SPI Items,Hyderabad,1.79
2024,8,telephone call charges,SPI Items,Sukkur,1.79
2024,8,telephone call charges,SPI Items,Larkana,1.79
2024,8,telephone call charges,SPI Items,Peshawar,1.79
2024,8,telephone call charges,SPI Items,Bannu,1.79
2024,8,telephone call charges,SPI Items,Quetta,1.79
2024,8,telephone call charges,SPI Items,Khuzdar,1.79
2024,8,toilet soap lifebuoy 115 gm,SPI Items,Islamabad,111.47
2024,8,toilet soap lifebuoy 115 gm,SPI Items,Rawalpindi,111.47
2024,8,toilet soap lifebuoy 115 gm,SPI Items,Gujranwala,105.8
2024,8,toilet soap lifebuoy 115 gm,SPI Items,Sialkot,111.47
2024,8,toilet soap lifebuoy 115 gm,SPI Items,Lahore,111.47
2024,8,toilet soap lifebuoy 115 gm,SPI Items,Faisalabad,105.0
2024,8,toilet soap lifebuoy 115 gm,SPI Items,Sargodha,117.47
2024,8,toilet soap lifebuoy 115 gm,SPI Items,Multan,111.47
2024,8,toilet soap lifebuoy 115 gm,SPI Items,Bahawalpur,111.48
2024,8,toilet soap lifebuoy 115 gm,SPI Items,Karachi,111.48
2024,8,toilet soap lifebuoy 115 gm,SPI Items,Hyderabad,111.48
2024,8,toilet soap lifebuoy 115 gm,SPI Items,Sukkur,110.0
2024,8,toilet soap lifebuoy 115 gm,SPI Items,Larkana,118.6
2024,8,toilet soap lifebuoy 115 gm,SPI Items,Peshawar,103.32
2024,8,toilet soap lifebuoy 115 gm,SPI Items,Bannu,111.47
2024,8,toilet soap lifebuoy 115 gm,SPI Items,Quetta,111.48
2024,8,toilet soap lifebuoy 115 gm,SPI Items,Khuzdar,103.0
2024,9,wheat flour bag,SPI Items,Islamabad,1834.49
2024,9,wheat flour bag,SPI Items,Rawalpindi,1817.01
2024,9,wheat flour bag,SPI Items,Gujranwala,1653.44
2024,9,wheat flour bag,SPI Items,Sialkot,1667.0
2024,9,wheat flour bag,SPI Items,Lahore,1719.94
2024,9,wheat flour bag,SPI Items,Faisalabad,1610.0
2024,9,wheat flour bag,SPI Items,Sargodha,1733.0
2024,9,wheat flour bag,SPI Items,Multan,1598.98
2024,9,wheat flour bag,SPI Items,Bahawalpur,1729.81
2024,9,wheat flour bag,SPI Items,Karachi,1878.9
2024,9,wheat flour bag,SPI Items,Hyderabad,1937.54
2024,9,wheat flour bag,SPI Items,Sukkur,1669.91
2024,9,wheat flour bag,SPI Items,Larkana,1724.82
2024,9,wheat flour bag,SPI Items,Peshawar,1654.67
2024,9,wheat flour bag,SPI Items,Bannu,1630.66
2024,9,wheat flour bag,SPI Items,Quetta,1880.83
2024,9,wheat flour bag,SPI Items,Khuzdar,1980.69
2024,9,rice basmati broken (average qualit,SPI Items,Islamabad,253.13
2024,9,rice basmati broken (average qualit,SPI Items,Rawalpindi,233.2
2024,9,rice basmati broken (average qualit,SPI Items,Gujranwala,180.0
2024,9,rice basmati broken (average qualit,SPI Items,Sialkot,164.92
2024,9,rice basmati broken (average qualit,SPI Items,Lahore,213.71
2024,9,rice basmati broken (average qualit,SPI Items,Faisalabad,206.46
2024,9,rice basmati broken (average qualit,SPI Items,Sargodha,180.0
2024,9,rice basmati broken (average qualit,SPI Items,Multan,193.1
2024,9,rice basmati broken (average qualit,SPI Items,Bahawalpur,186.43
2024,9,rice basmati broken (average qualit,SPI Items,Karachi,269.11
2024,9,rice basmati broken (average qualit,SPI Items,Hyderabad,228.19
2024,9,rice basmati broken (average qualit,SPI Items,Sukkur,200.0
2024,9,rice basmati broken (average qualit,SPI Items,Larkana,256.62
2024,9,rice basmati broken (average qualit,SPI Items,Peshawar,222.18
2024,9,rice basmati broken (average qualit,SPI Items,Bannu,153.26
2024,9,rice basmati broken (average qualit,SPI Items,Quetta,276.16
2024,9,rice basmati broken (average qualit,SPI Items,Khuzdar,223.28
2024,9,rice irri-6/9 (sindh/punjab),SPI Items,Islamabad,171.14
2024,9,rice irri-6/9 (sindh/punjab),SPI Items,Rawalpindi,148.93
2024,9,rice irri-6/9 (sindh/punjab),SPI Items,Faisalabad,160.0
2024,9,rice irri-6/9 (sindh/punjab),SPI Items,Sargodha,167.44
2024,9,rice irri-6/9 (sindh/punjab),SPI Items,Multan,158.86
2024,9,rice irri-6/9 (sindh/punjab),SPI Items,Bahawalpur,170.0
2024,9,rice irri-6/9 (sindh/punjab),SPI Items,Karachi,177.62
2024,9,rice irri-6/9 (sindh/punjab),SPI Items,Hyderabad,175.76
2024,9,rice irri-6/9 (sindh/punjab),SPI Items,Sukkur,170.0
2024,9,rice irri-6/9 (sindh/punjab),SPI Items,Larkana,130.0
2024,9,rice irri-6/9 (sindh/punjab),SPI Items,Peshawar,160.0
2024,9,rice irri-6/9 (sindh/punjab),SPI Items,Bannu,166.6
2024,9,rice irri-6/9 (sindh/punjab),SPI Items,Quetta,184.95
2024,9,rice irri-6/9 (sindh/punjab),SPI Items,Khuzdar,150.0
2024,9,bread plain (small size),SPI Items,Islamabad,110.0
2024,9,bread plain (small size),SPI Items,Rawalpindi,110.0
2024,9,bread plain (small size),SPI Items,Gujranwala,107.41
2024,9,bread plain (small size),SPI Items,Sialkot,110.0
2024,9,bread plain (small size),SPI Items,Lahore,107.41
2024,9,bread plain (small size),SPI Items,Faisalabad,110.0
2024,9,bread plain (small size),SPI Items,Sargodha,110.0
2024,9,bread plain (small size),SPI Items,Multan,110.0
2024,9,bread plain (small size),SPI Items,Bahawalpur,110.0
2024,9,bread plain (small size),SPI Items,Karachi,110.87
2024,9,bread plain (small size),SPI Items,Hyderabad,120.0
2024,9,bread plain (small size),SPI Items,Sukkur,106.78
2024,9,bread plain (small size),SPI Items,Larkana,112.92
2024,9,bread plain (small size),SPI Items,Peshawar,100.0
2024,9,bread plain (small size),SPI Items,Bannu,100.0
2024,9,bread plain (small size),SPI Items,Quetta,120.0
2024,9,bread plain (small size),SPI Items,Khuzdar,100.0
2024,9,beef with bone (average quality),SPI Items,Islamabad,1208.19
2024,9,beef with bone (average quality),SPI Items,Rawalpindi,1128.34
2024,9,beef with bone (average quality),SPI Items,Gujranwala,1000.0
2024,9,beef with bone (average quality),SPI Items,Sialkot,1000.0
2024,9,beef with bone (average quality),SPI Items,Lahore,994.36
2024,9,beef with bone (average quality),SPI Items,Faisalabad,1200.0
2024,9,beef with bone (average quality),SPI Items,Sargodha,850.0
2024,9,beef with bone (average quality),SPI Items,Multan,996.82
2024,9,beef with bone (average quality),SPI Items,Bahawalpur,965.94
2024,9,beef with bone (average quality),SPI Items,Karachi,1204.72
2024,9,beef with bone (average quality),SPI Items,Hyderabad,1057.77
2024,9,beef with bone (average quality),SPI Items,Sukkur,832.03
2024,9,beef with bone (average quality),SPI Items,Larkana,1000.0
2024,9,beef with bone (average quality),SPI Items,Peshawar,928.32
2024,9,beef with bone (average quality),SPI Items,Bannu,800.0
2024,9,beef with bone (average quality),SPI Items,Quetta,959.97
2024,9,beef with bone (average quality),SPI Items,Khuzdar,983.05
2024,9,mutton (average quality),SPI Items,Islamabad,2224.58
2024,9,mutton (average quality),SPI Items,Rawalpindi,2234.64
2024,9,mutton (average quality),SPI Items,Gujranwala,2032.79
2024,9,mutton (average quality),SPI Items,Sialkot,2000.0
2024,9,mutton (average quality),SPI Items,Lahore,2232.84
2024,9,mutton (average quality),SPI Items,Faisalabad,2200.0
2024,9,mutton (average quality),SPI Items,Sargodha,1650.0
2024,9,mutton (average quality),SPI Items,Multan,1994.38
2024,9,mutton (average quality),SPI Items,Bahawalpur,1789.54
2024,9,mutton (average quality),SPI Items,Karachi,2068.36
2024,9,mutton (average quality),SPI Items,Hyderabad,1875.09
2024,9,mutton (average quality),SPI Items,Sukkur,1600.0
2024,9,mutton (average quality),SPI Items,Larkana,1932.77
2024,9,mutton (average quality),SPI Items,Peshawar,1853.82
2024,9,mutton (average quality),SPI Items,Bannu,1550.0
2024,9,mutton (average quality),SPI Items,Quetta,1998.33
2024,9,mutton (average quality),SPI Items,Khuzdar,1683.17
2024,9,chicken farm broiler (live),SPI Items,Islamabad,445.88
2024,9,chicken farm broiler (live),SPI Items,Rawalpindi,437.21
2024,9,chicken farm broiler (live),SPI Items,Gujranwala,401.67
2024,9,chicken farm broiler (live),SPI Items,Sialkot,401.67
2024,9,chicken farm broiler (live),SPI Items,Lahore,403.14
2024,9,chicken farm broiler (live),SPI Items,Faisalabad,414.98
2024,9,chicken farm broiler (live),SPI Items,Sargodha,424.96
2024,9,chicken farm broiler (live),SPI Items,Multan,420.74
2024,9,chicken farm broiler (live),SPI Items,Bahawalpur,400.99
2024,9,chicken farm broiler (live),SPI Items,Karachi,484.85
2024,9,chicken farm broiler (live),SPI Items,Hyderabad,466.57
2024,9,chicken farm broiler (live),SPI Items,Sukkur,454.83
2024,9,chicken farm broiler (live),SPI Items,Larkana,449.55
2024,9,chicken farm broiler (live),SPI Items,Peshawar,437.36
2024,9,chicken farm broiler (live),SPI Items,Bannu,453.56
2024,9,chicken farm broiler (live),SPI Items,Quetta,483.14
2024,9,chicken farm broiler (live),SPI Items,Khuzdar,552.44
2024,9,milk fresh (un-boiled),SPI Items,Islamabad,221.64
2024,9,milk fresh (un-boiled),SPI Items,Rawalpindi,216.86
2024,9,milk fresh (un-boiled),SPI Items,Gujranwala,200.0
2024,9,milk fresh (un-boiled),SPI Items,Sialkot,170.0
2024,9,milk fresh (un-boiled),SPI Items,Lahore,179.46
2024,9,milk fresh (un-boiled),SPI Items,Faisalabad,200.0
2024,9,milk fresh (un-boiled),SPI Items,Sargodha,160.0
2024,9,milk fresh (un-boiled),SPI Items,Multan,185.49
2024,9,milk fresh (un-boiled),SPI Items,Bahawalpur,148.23
2024,9,milk fresh (un-boiled),SPI Items,Karachi,220.0
2024,9,milk fresh (un-boiled),SPI Items,Hyderabad,218.32
2024,9,milk fresh (un-boiled),SPI Items,Sukkur,200.0
2024,9,milk fresh (un-boiled),SPI Items,Larkana,233.14
2024,9,milk fresh (un-boiled),SPI Items,Peshawar,231.33
2024,9,milk fresh (un-boiled),SPI Items,Bannu,180.0
2024,9,milk fresh (un-boiled),SPI Items,Quetta,200.0
2024,9,milk fresh (un-boiled),SPI Items,Khuzdar,196.61
2024,9,curd (dahi) loose,SPI Items,Islamabad,240.0
2024,9,curd (dahi) loose,SPI Items,Rawalpindi,239.67
2024,9,curd (dahi) loose,SPI Items,Gujranwala,220.0
2024,9,curd (dahi) loose,SPI Items,Sialkot,180.0
2024,9,curd (dahi) loose,SPI Items,Lahore,212.88
2024,9,curd (dahi) loose,SPI Items,Faisalabad,240.0
2024,9,curd (dahi) loose,SPI Items,Sargodha,200.0
2024,9,curd (dahi) loose,SPI Items,Multan,225.5
2024,9,curd (dahi) loose,SPI Items,Bahawalpur,194.8
2024,9,curd (dahi) loose,SPI Items,Karachi,335.48
2024,9,curd (dahi) loose,SPI Items,Hyderabad,312.35
2024,9,curd (dahi) loose,SPI Items,Sukkur,220.0
2024,9,curd (dahi) loose,SPI Items,Larkana,266.5
2024,9,curd (dahi) loose,SPI Items,Peshawar,248.69
2024,9,curd (dahi) loose,SPI Items,Bannu,190.0
2024,9,curd (dahi) loose,SPI Items,Quetta,220.0
2024,9,curd (dahi) loose,SPI Items,Khuzdar,213.28
2024,9,powdered milk nido 390 gm polyba,SPI Items,Islamabad,1030.0
2024,9,powdered milk nido 390 gm polyba,SPI Items,Rawalpindi,1030.0
2024,9,powdered milk nido 390 gm polyba,SPI Items,Gujranwala,1030.0
2024,9,powdered milk nido 390 gm polyba,SPI Items,Sialkot,1030.0
2024,9,powdered milk nido 390 gm polyba,SPI Items,Lahore,1030.0
2024,9,powdered milk nido 390 gm polyba,SPI Items,Faisalabad,1030.0
2024,9,powdered milk nido 390 gm polyba,SPI Items,Sargodha,1030.0
2024,9,powdered milk nido 390 gm polyba,SPI Items,Multan,1030.0
2024,9,powdered milk nido 390 gm polyba,SPI Items,Bahawalpur,1030.0
2024,9,powdered milk nido 390 gm polyba,SPI Items,Karachi,1015.66
2024,9,powdered milk nido 390 gm polyba,SPI Items,Hyderabad,1043.1
2024,9,powdered milk nido 390 gm polyba,SPI Items,Sukkur,1030.0
2024,9,powdered milk nido 390 gm polyba,SPI Items,Larkana,1030.0
2024,9,powdered milk nido 390 gm polyba,SPI Items,Peshawar,1045.53
2024,9,powdered milk nido 390 gm polyba,SPI Items,Bannu,1050.0
2024,9,powdered milk nido 390 gm polyba,SPI Items,Quetta,1030.0
2024,9,powdered milk nido 390 gm polyba,SPI Items,Khuzdar,1030.0
2024,9,eggs hen (farm),SPI Items,Islamabad,318.12
2024,9,eggs hen (farm),SPI Items,Rawalpindi,312.63
2024,9,eggs hen (farm),SPI Items,Gujranwala,300.0
2024,9,eggs hen (farm),SPI Items,Sialkot,302.49
2024,9,eggs hen (farm),SPI Items,Lahore,304.5
2024,9,eggs hen (farm),SPI Items,Faisalabad,314.88
2024,9,eggs hen (farm),SPI Items,Sargodha,303.74
2024,9,eggs hen (farm),SPI Items,Multan,286.6
2024,9,eggs hen (farm),SPI Items,Bahawalpur,291.07
2024,9,eggs hen (farm),SPI Items,Karachi,313.67
2024,9,eggs hen (farm),SPI Items,Hyderabad,313.17
2024,9,eggs hen (farm),SPI Items,Sukkur,304.96
2024,9,eggs hen (farm),SPI Items,Larkana,306.3
2024,9,eggs hen (farm),SPI Items,Peshawar,318.31
2024,9,eggs hen (farm),SPI Items,Bannu,296.63
2024,9,eggs hen (farm),SPI Items,Quetta,304.17
2024,9,eggs hen (farm),SPI Items,Khuzdar,293.18
2024,9,mustard oil (average quality),SPI Items,Islamabad,664.44
2024,9,mustard oil (average quality),SPI Items,Rawalpindi,651.6
2024,9,mustard oil (average quality),SPI Items,Gujranwala,450.0
2024,9,mustard oil (average quality),SPI Items,Sialkot,480.0
2024,9,mustard oil (average quality),SPI Items,Lahore,482.26
2024,9,mustard oil (average quality),SPI Items,Faisalabad,541.33
2024,9,mustard oil (average quality),SPI Items,Sargodha,500.0
2024,9,mustard oil (average quality),SPI Items,Multan,469.88
2024,9,mustard oil (average quality),SPI Items,Bahawalpur,500.0
2024,9,mustard oil (average quality),SPI Items,Karachi,499.72
2024,9,mustard oil (average quality),SPI Items,Hyderabad,419.5
2024,9,mustard oil (average quality),SPI Items,Sukkur,402.48
2024,9,mustard oil (average quality),SPI Items,Larkana,493.24
2024,9,mustard oil (average quality),SPI Items,Peshawar,605.36
2024,9,mustard oil (average quality),SPI Items,Bannu,450.0
2024,9,mustard oil (average quality),SPI Items,Quetta,544.36
2024,9,mustard oil (average quality),SPI Items,Khuzdar,506.58
2024,9,cooking oil dalda or other similar,SPI Items,Gujranwala,2654.7
2024,9,cooking oil dalda or other similar,SPI Items,Sialkot,2674.77
2024,9,cooking oil dalda or other similar,SPI Items,Lahore,2615.0
2024,9,cooking oil dalda or other similar,SPI Items,Faisalabad,2654.7
2024,9,cooking oil dalda or other similar,SPI Items,Sargodha,2634.77
2024,9,cooking oil dalda or other similar,SPI Items,Multan,2695.0
2024,9,cooking oil dalda or other similar,SPI Items,Bahawalpur,2668.07
2024,9,cooking oil dalda or other similar,SPI Items,Karachi,2649.25
2024,9,cooking oil dalda or other similar,SPI Items,Hyderabad,2695.0
2024,9,cooking oil dalda or other similar,SPI Items,Sukkur,2695.0
2024,9,cooking oil dalda or other similar,SPI Items,Larkana,2695.0
2024,9,cooking oil dalda or other similar,SPI Items,Peshawar,2618.33
2024,9,cooking oil dalda or other similar,SPI Items,Bannu,2600.0
2024,9,cooking oil dalda or other similar,SPI Items,Quetta,2615.0
2024,9,cooking oil dalda or other similar,SPI Items,Khuzdar,2695.0
2024,9,vegetable ghee dalda/habib 2.5 kg,SPI Items,Islamabad,1325.0
2024,9,vegetable ghee dalda/habib 2.5 kg,SPI Items,Rawalpindi,1325.0
2024,9,vegetable ghee dalda/habib 2.5 kg,SPI Items,Gujranwala,1317.48
2024,9,vegetable ghee dalda/habib 2.5 kg,SPI Items,Sialkot,1313.73
2024,9,vegetable ghee dalda/habib 2.5 kg,SPI Items,Lahore,1325.0
2024,9,vegetable ghee dalda/habib 2.5 kg,SPI Items,Faisalabad,1317.48
2024,9,vegetable ghee dalda/habib 2.5 kg,SPI Items,Sargodha,1310.0
2024,9,vegetable ghee dalda/habib 2.5 kg,SPI Items,Multan,1325.0
2024,9,vegetable ghee dalda/habib 2.5 kg,SPI Items,Bahawalpur,1325.0
2024,9,vegetable ghee dalda/habib 2.5 kg,SPI Items,Karachi,1325.0
2024,9,vegetable ghee dalda/habib 2.5 kg,SPI Items,Hyderabad,1310.0
2024,9,vegetable ghee dalda/habib 2.5 kg,SPI Items,Sukkur,1324.97
2024,9,vegetable ghee dalda/habib 2.5 kg,SPI Items,Larkana,1310.0
2024,9,vegetable ghee dalda/habib 2.5 kg,SPI Items,Peshawar,1325.0
2024,9,vegetable ghee dalda/habib 2.5 kg,SPI Items,Bannu,1225.0
2024,9,vegetable ghee dalda/habib 2.5 kg,SPI Items,Quetta,1325.0
2024,9,vegetable ghee dalda/habib 2.5 kg,SPI Items,Khuzdar,1285.0
2024,9,vegetable ghee dalda/habib or ot,SPI Items,Sialkot,515.0
2024,9,vegetable ghee dalda/habib or ot,SPI Items,Lahore,515.0
2024,9,vegetable ghee dalda/habib or ot,SPI Items,Faisalabad,510.0
2024,9,vegetable ghee dalda/habib or ot,SPI Items,Sargodha,515.0
2024,9,vegetable ghee dalda/habib or ot,SPI Items,Multan,515.0
2024,9,vegetable ghee dalda/habib or ot,SPI Items,Bahawalpur,515.0
2024,9,vegetable ghee dalda/habib or ot,SPI Items,Karachi,515.0
2024,9,vegetable ghee dalda/habib or ot,SPI Items,Hyderabad,515.0
2024,9,vegetable ghee dalda/habib or ot,SPI Items,Sukkur,515.0
2024,9,vegetable ghee dalda/habib or ot,SPI Items,Larkana,515.0
2024,9,vegetable ghee dalda/habib or ot,SPI Items,Peshawar,515.0
2024,9,vegetable ghee dalda/habib or ot,SPI Items,Bannu,480.0
2024,9,vegetable ghee dalda/habib or ot,SPI Items,Quetta,515.0
2024,9,vegetable ghee dalda/habib or ot,SPI Items,Khuzdar,513.0
2024,9,bananas (kela) local,SPI Items,Islamabad,198.19
2024,9,bananas (kela) local,SPI Items,Rawalpindi,177.13
2024,9,bananas (kela) local,SPI Items,Gujranwala,150.0
2024,9,bananas (kela) local,SPI Items,Sialkot,140.0
2024,9,bananas (kela) local,SPI Items,Lahore,123.89
2024,9,bananas (kela) local,SPI Items,Faisalabad,106.27
2024,9,bananas (kela) local,SPI Items,Sargodha,109.54
2024,9,bananas (kela) local,SPI Items,Multan,163.79
2024,9,bananas (kela) local,SPI Items,Bahawalpur,132.89
2024,9,bananas (kela) local,SPI Items,Karachi,112.04
2024,9,bananas (kela) local,SPI Items,Hyderabad,101.95
2024,9,bananas (kela) local,SPI Items,Sukkur,129.27
2024,9,bananas (kela) local,SPI Items,Larkana,99.32
2024,9,bananas (kela) local,SPI Items,Peshawar,141.87
2024,9,bananas (kela) local,SPI Items,Bannu,132.63
2024,9,bananas (kela) local,SPI Items,Quetta,135.37
2024,9,bananas (kela) local,SPI Items,Khuzdar,126.58
2024,9,pulse masoor (washed),SPI Items,Islamabad,372.93
2024,9,pulse masoor (washed),SPI Items,Rawalpindi,364.57
2024,9,pulse masoor (washed),SPI Items,Gujranwala,280.0
2024,9,pulse masoor (washed),SPI Items,Sialkot,280.0
2024,9,pulse masoor (washed),SPI Items,Lahore,290.84
2024,9,pulse masoor (washed),SPI Items,Faisalabad,340.0
2024,9,pulse masoor (washed),SPI Items,Sargodha,300.0
2024,9,pulse masoor (washed),SPI Items,Multan,330.91
2024,9,pulse masoor (washed),SPI Items,Bahawalpur,306.52
2024,9,pulse masoor (washed),SPI Items,Karachi,315.8
2024,9,pulse masoor (washed),SPI Items,Hyderabad,314.88
2024,9,pulse masoor (washed),SPI Items,Sukkur,300.0
2024,9,pulse masoor (washed),SPI Items,Larkana,284.87
2024,9,pulse masoor (washed),SPI Items,Peshawar,296.11
2024,9,pulse masoor (washed),SPI Items,Bannu,294.87
2024,9,pulse masoor (washed),SPI Items,Quetta,337.41
2024,9,pulse masoor (washed),SPI Items,Khuzdar,307.39
2024,9,pulse moong (washed),SPI Items,Islamabad,360.47
2024,9,pulse moong (washed),SPI Items,Rawalpindi,334.02
2024,9,pulse moong (washed),SPI Items,Gujranwala,312.47
2024,9,pulse moong (washed),SPI Items,Sialkot,310.0
2024,9,pulse moong (washed),SPI Items,Lahore,309.38
2024,9,pulse moong (washed),SPI Items,Faisalabad,330.77
2024,9,pulse moong (washed),SPI Items,Sargodha,304.88
2024,9,pulse moong (washed),SPI Items,Multan,353.3
2024,9,pulse moong (washed),SPI Items,Bahawalpur,322.87
2024,9,pulse moong (washed),SPI Items,Karachi,354.82
2024,9,pulse moong (washed),SPI Items,Hyderabad,354.11
2024,9,pulse moong (washed),SPI Items,Sukkur,360.0
2024,9,pulse moong (washed),SPI Items,Larkana,338.11
2024,9,pulse moong (washed),SPI Items,Peshawar,310.18
2024,9,pulse moong (washed),SPI Items,Bannu,313.19
2024,9,pulse moong (washed),SPI Items,Quetta,389.95
2024,9,pulse moong (washed),SPI Items,Khuzdar,373.21
2024,9,pulse mash (washed),SPI Items,Islamabad,603.02
2024,9,pulse mash (washed),SPI Items,Rawalpindi,590.91
2024,9,pulse mash (washed),SPI Items,Gujranwala,519.81
2024,9,pulse mash (washed),SPI Items,Sialkot,504.78
2024,9,pulse mash (washed),SPI Items,Lahore,593.21
2024,9,pulse mash (washed),SPI Items,Faisalabad,569.94
2024,9,pulse mash (washed),SPI Items,Sargodha,563.4
2024,9,pulse mash (washed),SPI Items,Multan,599.61
2024,9,pulse mash (washed),SPI Items,Bahawalpur,564.04
2024,9,pulse mash (washed),SPI Items,Karachi,557.49
2024,9,pulse mash (washed),SPI Items,Hyderabad,530.95
2024,9,pulse mash (washed),SPI Items,Sukkur,554.93
2024,9,pulse mash (washed),SPI Items,Larkana,557.16
2024,9,pulse mash (washed),SPI Items,Peshawar,583.52
2024,9,pulse mash (washed),SPI Items,Bannu,588.08
2024,9,pulse mash (washed),SPI Items,Quetta,644.95
2024,9,pulse mash (washed),SPI Items,Khuzdar,556.65
2024,9,pulse gram,SPI Items,Islamabad,424.37
2024,9,pulse gram,SPI Items,Rawalpindi,399.4
2024,9,pulse gram,SPI Items,Gujranwala,395.76
2024,9,pulse gram,SPI Items,Sialkot,389.8
2024,9,pulse gram,SPI Items,Lahore,383.03
2024,9,pulse gram,SPI Items,Faisalabad,339.77
2024,9,pulse gram,SPI Items,Sargodha,386.6
2024,9,pulse gram,SPI Items,Multan,403.28
2024,9,pulse gram,SPI Items,Bahawalpur,395.39
2024,9,pulse gram,SPI Items,Karachi,410.31
2024,9,pulse gram,SPI Items,Hyderabad,397.48
2024,9,pulse gram,SPI Items,Sukkur,412.42
2024,9,pulse gram,SPI Items,Larkana,360.0
2024,9,pulse gram,SPI Items,Peshawar,405.14
2024,9,pulse gram,SPI Items,Bannu,373.23
2024,9,pulse gram,SPI Items,Quetta,399.76
2024,9,pulse gram,SPI Items,Khuzdar,370.3
2024,9,potatoes,SPI Items,Islamabad,129.57
2024,9,potatoes,SPI Items,Rawalpindi,121.01
2024,9,potatoes,SPI Items,Gujranwala,108.98
2024,9,potatoes,SPI Items,Sialkot,120.0
2024,9,potatoes,SPI Items,Lahore,102.61
2024,9,potatoes,SPI Items,Faisalabad,116.7
2024,9,potatoes,SPI Items,Sargodha,100.0
2024,9,potatoes,SPI Items,Multan,120.0
2024,9,potatoes,SPI Items,Bahawalpur,112.92
2024,9,potatoes,SPI Items,Karachi,88.31
2024,9,potatoes,SPI Items,Hyderabad,80.79
2024,9,potatoes,SPI Items,Sukkur,80.0
2024,9,potatoes,SPI Items,Larkana,84.02
2024,9,potatoes,SPI Items,Peshawar,116.8
2024,9,potatoes,SPI Items,Bannu,93.75
2024,9,potatoes,SPI Items,Quetta,84.61
2024,9,potatoes,SPI Items,Khuzdar,100.0
2024,9,onions,SPI Items,Islamabad,176.58
2024,9,onions,SPI Items,Rawalpindi,168.47
2024,9,onions,SPI Items,Gujranwala,159.9
2024,9,onions,SPI Items,Sialkot,171.98
2024,9,onions,SPI Items,Lahore,153.56
2024,9,onions,SPI Items,Faisalabad,139.88
2024,9,onions,SPI Items,Sargodha,147.43
2024,9,onions,SPI Items,Multan,157.16
2024,9,onions,SPI Items,Bahawalpur,149.89
2024,9,onions,SPI Items,Karachi,147.58
2024,9,onions,SPI Items,Hyderabad,148.37
2024,9,onions,SPI Items,Sukkur,129.62
2024,9,onions,SPI Items,Larkana,144.8
2024,9,onions,SPI Items,Peshawar,163.08
2024,9,onions,SPI Items,Bannu,135.43
2024,9,onions,SPI Items,Quetta,117.03
2024,9,onions,SPI Items,Khuzdar,138.77
2024,9,tomatoes,SPI Items,Islamabad,132.1
2024,9,tomatoes,SPI Items,Rawalpindi,121.74
2024,9,tomatoes,SPI Items,Gujranwala,132.23
2024,9,tomatoes,SPI Items,Sialkot,116.19
